alumni_id,full_name,first_name,last_name,graduation_year,degree_earned,major_academic_program,current_company,job_title,email_address,phone_number,brochure_feature_consent,brochure_feature_consent_encoded,match_score,match_percentage
ALU0704,Amar Das,Amar,Das,2025,B.Sc,Civil Engineering,PwC,Associate Consultant,amar.das704@gmail.com,+91 7159097113,No,0,0.4261507936507936,42.62
ALU0052,Swathi Chowdhury,Swathi,Chowdhury,2025,B.Sc,Civil Engineering,Google,Associate Consultant,swathi.chowdhury52@outlook.com,+91 9195475598,No,0,0.4261507936507936,42.62
ALU0642,Sahana Kumar,Sahana,Kumar,2025,B.E.,Civil Engineering,Cognizant,Associate Consultant,sahana.kumar642@yahoo.com,+91 8986293827,No,0,0.4261507936507936,42.62
ALU0453,Anusha Gupta,Anusha,Gupta,2016,M.Tech,Computer Science and Engineering,SAP,Database Administrator,anusha.gupta453@gmail.com,+91 8934902523,No,0,0.4226063829787234,42.26
ALU0995,Vishal Pillai,Vishal,Pillai,2016,B.Sc,Computer Science and Engineering,Bosch,Database Administrator,vishal.pillai995@proton.me,+91 8642272651,Yes,1,0.4226063829787234,42.26
ALU0491,Keerthi Sharma,Keerthi,Sharma,2015,MCA,Computer Science and Engineering,Cognizant Technology Solutions,Database Administrator,keerthi.sharma491@proton.me,+91 9534186676,Yes,1,0.4226063829787234,42.26
ALU0561,Aarav Pillai,Aarav,Pillai,2018,B.Sc,Electrical and Electronics Engineering,Tech Mahindra,Senior Software Engineer,aarav.pillai561@yahoo.com,+91 8991509618,Yes,1,0.4211734693877551,42.12
ALU0177,Bhavana Rao,Bhavana,Rao,2015,B.Sc,Civil Engineering,Cognizant,Senior Software Engineer,bhavana.rao177@proton.me,+91 9642900640,Yes,1,0.4211734693877551,42.12
ALU0954,Deepak Gupta,Deepak,Gupta,2020,MCA,Civil Engineering,EY,Senior Software Engineer,deepak.gupta954@yahoo.com,+91 9496177821,No,0,0.4211734693877551,42.12
ALU0780,Meera Bhat,Meera,Bhat,2024,MBA,Artificial Intelligence and Machine Learning,Walmart Global Tech,Associate Consultant,meera.bhat780@outlook.com,+91 9379050651,No,0,0.4205116959064327,42.05
ALU0945,Harish Mehta,Harish,Mehta,2017,B.Tech,Mechanical Engineering,TCS,Data Analyst,harish.mehta945@yahoo.com,+91 7128924554,Yes,1,0.4190315315315315,41.9
ALU0690,Yash Reddy,Yash,Reddy,2016,B.Tech,Electrical and Electronics Engineering,Accenture,Product Analyst,yash.reddy690@gmail.com,+91 9944198153,No,0,0.4189285714285714,41.89
ALU0615,Isha Reddy,Isha,Reddy,2020,B.Tech,Civil Engineering,Cognizant,Product Analyst,isha.reddy615@proton.me,+91 9789875688,No,0,0.4189285714285714,41.89
ALU0554,Shreya Rao,Shreya,Rao,2020,B.Sc,Civil Engineering,PwC,Software Engineer,shreya.rao554@proton.me,+91 9048987473,No,0,0.4184523809523809,41.85
ALU0519,Anusha Chowdhury,Anusha,Chowdhury,2015,B.E.,Civil Engineering,Google,Software Engineer,anusha.chowdhury519@outlook.com,+91 9821296252,No,0,0.4184523809523809,41.85
ALU0566,Akhil Singh,Akhil,Singh,2016,B.E.,Electrical and Electronics Engineering,LTIMindtree,Software Engineer,akhil.singh566@outlook.com,+91 8185840646,Yes,1,0.4184523809523809,41.85
ALU0562,Nikhil Sharma,Nikhil,Sharma,2017,B.Tech,Artificial Intelligence and Machine Learning,Microsoft,Data Analyst,nikhil.sharma562@proton.me,+91 7779982123,Yes,1,0.41815433854907536,41.82
ALU0069,Karthik Rao,Karthik,Rao,2022,MBA,Computer Science (Data Science),Cognizant Technology Solutions,Backend Developer,karthik.rao69@proton.me,+91 8100558303,No,0,0.41785714285714287,41.79
ALU0365,Vikas Nair,Vikas,Nair,2022,M.Tech,Computer Engineering,EY,Software Developer,vikas.nair365@gmail.com,+91 8201628712,No,0,0.417397137745975,41.74
ALU0029,Aditi Das,Aditi,Das,2025,MBA,Civil Engineering,Cognizant,Backend Developer,aditi.das29@yahoo.com,+91 7935018220,Yes,1,0.4172619047619047,41.73
ALU0802,Manoj Sharma,Manoj,Sharma,2024,MCA,Civil Engineering,Amazon,Backend Developer,manoj.sharma802@yahoo.com,+91 7329259035,No,0,0.4172619047619047,41.73
ALU0593,Meera Mehta,Meera,Mehta,2017,B.E.,Mechanical Engineering,Wipro,Senior Software Engineer,meera.mehta593@gmail.com,+91 9354296652,No,0,0.41641156462585033,41.64
ALU0099,Rakesh Kumar,Rakesh,Kumar,2018,MCA,Mechanical Engineering,Bosch,Senior Software Engineer,rakesh.kumar99@proton.me,+91 7221670908,Yes,1,0.41641156462585033,41.64
ALU0580,Shreya Patel,Shreya,Patel,2016,MBA,Electronics and Communication Engineering,PwC,QA Engineer,shreya.patel580@outlook.com,+91 7829441721,Yes,1,0.41588660578386605,41.59
ALU0523,Pooja Iyer,Pooja,Iyer,2018,MCA,Electronics and Communication Engineering,Google,QA Engineer,pooja.iyer523@gmail.com,+91 8121448210,Yes,1,0.41588660578386605,41.59
ALU0767,Bhavana Reddy,Bhavana,Reddy,2017,MCA,Artificial Intelligence and Machine Learning,Oracle,Senior Software Engineer,bhavana.reddy767@proton.me,+91 8461633584,Yes,1,0.41553437164339424,41.55
ALU0828,Arjun Verma,Arjun,Verma,2018,B.E.,Artificial Intelligence and Machine Learning,Tech Mahindra,Senior Software Engineer,arjun.verma828@proton.me,+91 7559201866,No,0,0.41553437164339424,41.55
ALU0067,Nikhil Mehta,Nikhil,Mehta,2019,M.Tech,Artificial Intelligence and Machine Learning,Wipro,Senior Software Engineer,nikhil.mehta67@gmail.com,+91 9316787198,Yes,1,0.41553437164339424,41.55
ALU0760,Isha Reddy,Isha,Reddy,2015,B.E.,Artificial Intelligence and Machine Learning,Tech Mahindra,Senior Software Engineer,isha.reddy760@gmail.com,+91 9808105335,No,0,0.41553437164339424,41.55
ALU0388,Aditya Singh,Aditya,Singh,2017,MBA,Artificial Intelligence and Machine Learning,Wipro,Senior Software Engineer,aditya.singh388@gmail.com,+91 8324367744,No,0,0.41553437164339424,41.55
ALU0038,Anusha Gupta,Anusha,Gupta,2018,MBA,Artificial Intelligence and Machine Learning,KPMG,Senior Software Engineer,anusha.gupta38@yahoo.com,+91 7218179599,Yes,1,0.41553437164339424,41.55
ALU0186,Divya Kumar,Divya,Kumar,2018,B.Tech,Mechanical Engineering,Tech Mahindra,Product Analyst,divya.kumar186@proton.me,+91 9332299081,No,0,0.4141666666666666,41.42
ALU0457,Ashwin Rao,Ashwin,Rao,2021,MCA,Computer Engineering,Tech Mahindra,UI Developer,ashwin.rao457@yahoo.com,+91 9377614706,Yes,1,0.4138773388773389,41.39
ALU0964,Isha Singh,Isha,Singh,2022,B.E.,Computer Engineering,Cognizant Technology Solutions,UI Developer,isha.singh964@proton.me,+91 8981702791,No,0,0.4138773388773389,41.39
ALU0150,Harish Rao,Harish,Rao,2019,B.Sc,Mechanical Engineering,Accenture,Software Engineer,harish.rao150@proton.me,+91 8849649210,Yes,1,0.41369047619047616,41.37
ALU0991,Isha Singh,Isha,Singh,2016,B.Sc,Mechanical Engineering,IBM,Software Engineer,isha.singh991@proton.me,+91 9808877515,No,0,0.41369047619047616,41.37
ALU0816,Manoj Rao,Manoj,Rao,2020,M.Tech,Mechanical Engineering,Tech Mahindra,Software Engineer,manoj.rao816@gmail.com,+91 9844227995,Yes,1,0.41369047619047616,41.37
ALU0634,Meera Pillai,Meera,Pillai,2017,B.Tech,Artificial Intelligence and Machine Learning,LTIMindtree,Product Analyst,meera.pillai634@proton.me,+91 9253338333,Yes,1,0.41328947368421054,41.33
ALU0952,Bhavana Gupta,Bhavana,Gupta,2018,B.Tech,Artificial Intelligence and Machine Learning,Cognizant,Product Analyst,bhavana.gupta952@proton.me,+91 7898668512,Yes,1,0.41328947368421054,41.33
ALU0987,Priya Nair,Priya,Nair,2022,B.Tech,Business Administration,TCS,Software Developer,priya.nair987@proton.me,+91 7866458310,Yes,1,0.4129915433403805,41.3
ALU0568,Karthik Naidu,Karthik,Naidu,2022,B.Tech,Business Administration,LTIMindtree,Software Developer,karthik.naidu568@gmail.com,+91 8526936792,Yes,1,0.4129915433403805,41.3
ALU0697,Akash Sharma,Akash,Sharma,2016,MCA,Artificial Intelligence and Machine Learning,Google,Software Engineer,akash.sharma697@proton.me,+91 7639324232,Yes,1,0.4128132832080201,41.28
ALU0342,Charan Joshi,Charan,Joshi,2017,MBA,Artificial Intelligence and Machine Learning,Accenture,Software Engineer,charan.joshi342@yahoo.com,+91 8843934986,No,0,0.4128132832080201,41.28
ALU0748,Riya Das,Riya,Das,2017,MCA,Artificial Intelligence and Machine Learning,Accenture,Software Engineer,riya.das748@proton.me,+91 9144979311,Yes,1,0.4128132832080201,41.28
ALU0855,Madhav Bhat,Madhav,Bhat,2024,B.Sc,Mechanical Engineering,IBM,Backend Developer,madhav.bhat855@outlook.com,+91 7335954600,No,0,0.4125,41.25
ALU0238,Meera Mishra,Meera,Mishra,2025,B.E.,Information Technology,Bosch,QA Engineer,meera.mishra238@proton.me,+91 9213113588,No,0,0.4125,41.25
ALU0063,Naveen Mehta,Naveen,Mehta,2021,MCA,Computer Engineering,Bosch,Full Stack Developer,naveen.mehta63@proton.me,+91 7942408767,No,0,0.4124358974358975,41.24
ALU0601,Harish Das,Harish,Das,2023,B.Sc,Computer Engineering,EY,Technical Consultant,harish.das601@outlook.com,+91 9985307816,Yes,1,0.4124358974358975,41.24
ALU0863,Akash Pillai,Akash,Pillai,2021,M.Tech,Computer Engineering,Cognizant Technology Solutions,Technical Consultant,akash.pillai863@proton.me,+91 7996027749,Yes,1,0.4124358974358975,41.24
ALU0628,Aarav Bhat,Aarav,Bhat,2022,M.Tech,Computer Engineering,TCS,Technical Consultant,aarav.bhat628@proton.me,+91 8021679756,Yes,1,0.4124358974358975,41.24
ALU0013,Bhavana Naidu,Bhavana,Naidu,2025,M.Tech,Business Administration,Wipro,QA Engineer,bhavana.naidu13@proton.me,+91 9559321289,No,0,0.4110858585858586,41.11
ALU0382,Anil Pillai,Anil,Pillai,2024,MBA,Electronics and Communication Engineering,IBM,Associate Consultant,anil.pillai382@gmail.com,+91 7143506818,No,0,0.41088660578386604,41.09
ALU0543,Nandini Nair,Nandini,Nair,2020,B.Sc,Computer Engineering,EY,Associate Consultant,nandini.nair543@gmail.com,+91 8636687473,No,0,0.41049145299145295,41.05
ALU0656,Naveen Gupta,Naveen,Gupta,2018,MBA,Computer Engineering,Wipro,Associate Consultant,naveen.gupta656@outlook.com,+91 7399071914,No,0,0.41049145299145295,41.05
ALU0986,Deepak Singh,Deepak,Singh,2015,MBA,Computer Engineering,Capgemini,Associate Consultant,deepak.singh986@gmail.com,+91 9726404046,Yes,1,0.41049145299145295,41.05
ALU0898,Sahana Chowdhury,Sahana,Chowdhury,2017,B.E.,Computer Engineering,SAP,Associate Consultant,sahana.chowdhury898@proton.me,+91 9865691288,No,0,0.41049145299145295,41.05
ALU0058,Sneha Bhat,Sneha,Bhat,2017,MBA,Civil Engineering,Google,DevOps Engineer,sneha.bhat58@outlook.com,+91 9738735023,No,0,0.4089285714285714,40.89
ALU0784,Tarun Mehta,Tarun,Mehta,2016,B.E.,Electrical and Electronics Engineering,EY,DevOps Engineer,tarun.mehta784@yahoo.com,+91 9765233838,No,0,0.4089285714285714,40.89
ALU0686,Lakshmi Das,Lakshmi,Das,2018,M.Tech,Electrical and Electronics Engineering,EY,DevOps Engineer,lakshmi.das686@outlook.com,+91 9278231594,No,0,0.4089285714285714,40.89
ALU0482,Aarav Mishra,Aarav,Mishra,2024,M.Tech,Computer Engineering,PwC,Data Analyst,aarav.mishra482@yahoo.com,+91 7902170293,No,0,0.40813409563409564,40.81
ALU0579,Pranav Kumar,Pranav,Kumar,2024,B.Sc,Computer Engineering,Infosys,Data Analyst,pranav.kumar579@yahoo.com,+91 7334729865,Yes,1,0.40813409563409564,40.81
ALU0935,Meera Mehta,Meera,Mehta,2021,B.Tech,Business Administration,Amazon,Full Stack Developer,meera.mehta935@gmail.com,+91 8947386482,No,0,0.408030303030303,40.8
ALU0353,Aditi Joshi,Aditi,Joshi,2022,MBA,Computer Science (Data Science),Cognizant Technology Solutions,Data Scientist,aditi.joshi353@outlook.com,+91 9736820502,No,0,0.4076007326007326,40.76
ALU0324,Varun Bhat,Varun,Bhat,2015,B.Tech,Information Technology,Google,Associate Consultant,varun.bhat324@gmail.com,+91 8837384013,Yes,1,0.4075,40.75
ALU0084,Aditi Rao,Aditi,Rao,2025,M.Tech,Computer Science (Data Science),TCS,Database Administrator,aditi.rao84@yahoo.com,+91 9016044512,No,0,0.4071301925025329,40.71
ALU0923,Aarav Singh,Aarav,Singh,2025,M.Tech,Computer Science (Data Science),HCLTech,Database Administrator,aarav.singh923@proton.me,+91 7732193544,Yes,1,0.4071301925025329,40.71
ALU0501,Tarun Patel,Tarun,Patel,2025,B.E.,Electrical and Electronics Engineering,LTIMindtree,Data Scientist,tarun.patel501@proton.me,+91 9900088306,No,0,0.40700549450549445,40.7
ALU0262,Nikhil Nair,Nikhil,Nair,2015,B.E.,Electronics and Communication Engineering,Accenture,Senior Software Engineer,nikhil.nair262@outlook.com,+91 9987692130,Yes,1,0.4059092815208275,40.59
ALU0535,Priya Mishra,Priya,Mishra,2016,B.Sc,Mechanical Engineering,Bosch,DevOps Engineer,priya.mishra535@outlook.com,+91 9356061869,No,0,0.4041666666666667,40.42
ALU0317,Harish Singh,Harish,Singh,2015,MCA,Mechanical Engineering,PwC,DevOps Engineer,harish.singh317@outlook.com,+91 8390081665,No,0,0.4041666666666667,40.42
ALU0922,Anusha Verma,Anusha,Verma,2018,M.Tech,Mechanical Engineering,Infosys,DevOps Engineer,anusha.verma922@proton.me,+91 9602866012,Yes,1,0.4041666666666667,40.42
ALU0645,Deepak Chowdhury,Deepak,Chowdhury,2016,B.Sc,Mechanical Engineering,Infosys,DevOps Engineer,deepak.chowdhury645@proton.me,+91 7372793655,No,0,0.4041666666666667,40.42
ALU0400,Aditi Verma,Aditi,Verma,2015,MBA,Civil Engineering,HCLTech,Systems Engineer,aditi.verma400@gmail.com,+91 8451123758,No,0,0.4040505226480836,40.41
ALU0909,Arjun Iyer,Arjun,Iyer,2015,B.Sc,Civil Engineering,PwC,Project Engineer,arjun.iyer909@gmail.com,+91 9079500806,Yes,1,0.4040505226480836,40.41
ALU0830,Meera Iyer,Meera,Iyer,2018,MCA,Civil Engineering,Deloitte,Systems Engineer,meera.iyer830@proton.me,+91 7368244826,Yes,1,0.4040505226480836,40.41
ALU0287,Sai Rao,Sai,Rao,2016,B.E.,Electrical and Electronics Engineering,HCLTech,Project Engineer,sai.rao287@yahoo.com,+91 9079757650,Yes,1,0.4040505226480836,40.41
ALU0024,Divya Patel,Divya,Patel,2016,MBA,Electrical and Electronics Engineering,Oracle,Project Engineer,divya.patel24@proton.me,+91 9005855667,Yes,1,0.4040505226480836,40.41
ALU0817,Aditi Verma,Aditi,Verma,2019,MCA,Electrical and Electronics Engineering,Tech Mahindra,Systems Engineer,aditi.verma817@gmail.com,+91 9297423915,Yes,1,0.4040505226480836,40.41
ALU0702,Priya Singh,Priya,Singh,2019,MBA,Electrical and Electronics Engineering,Accenture,Systems Engineer,priya.singh702@proton.me,+91 7364481568,No,0,0.4040505226480836,40.41
ALU0867,Tarun Bhat,Tarun,Bhat,2017,B.Sc,Electrical and Electronics Engineering,Amazon,Systems Engineer,tarun.bhat867@proton.me,+91 7695895299,Yes,1,0.4040505226480836,40.41
ALU0259,Akhil Das,Akhil,Das,2021,M.Tech,Computer Engineering,KPMG,Business Analyst,akhil.das259@proton.me,+91 8043069385,No,0,0.4033302063789869,40.33
ALU0480,Rahul Reddy,Rahul,Reddy,2022,B.E.,Computer Engineering,Deloitte,Business Analyst,rahul.reddy480@proton.me,+91 9343868762,No,0,0.4033302063789869,40.33
ALU0077,Harish Joshi,Harish,Joshi,2019,B.Sc,Artificial Intelligence and Machine Learning,Bosch,DevOps Engineer,harish.joshi77@gmail.com,+91 9218897149,Yes,1,0.40328947368421053,40.33
ALU0812,Karthik Patel,Karthik,Patel,2024,MBA,Computer Engineering,Accenture,Product Analyst,karthik.patel812@yahoo.com,+91 9132241237,Yes,1,0.40326923076923077,40.33
ALU0586,Naveen Reddy,Naveen,Reddy,2019,B.E.,Electronics and Communication Engineering,LTIMindtree,Software Engineer,naveen.reddy586@yahoo.com,+91 9377965146,Yes,1,0.4031881930854534,40.32
ALU0691,Pooja Verma,Pooja,Verma,2019,B.Sc,Electronics and Communication Engineering,Infosys,Software Engineer,pooja.verma691@gmail.com,+91 7244305931,Yes,1,0.4031881930854534,40.32
ALU0434,Harish Pillai,Harish,Pillai,2020,B.E.,Computer Science and Engineering,TCS,Data Analyst,harish.pillai434@gmail.com,+91 9465967350,No,0,0.40236486486486484,40.24
ALU0522,Rahul Mishra,Rahul,Mishra,2018,MCA,Computer Science and Engineering,Wipro,Data Analyst,rahul.mishra522@yahoo.com,+91 9401375748,No,0,0.40236486486486484,40.24
ALU0183,Varun Mehta,Varun,Mehta,2020,B.Sc,Computer Science and Engineering,Oracle,Data Analyst,varun.mehta183@yahoo.com,+91 8035627944,Yes,1,0.40236486486486484,40.24
ALU0710,Madhav Kumar,Madhav,Kumar,2024,B.E.,Mechanical Engineering,Wipro,Data Scientist,madhav.kumar710@yahoo.com,+91 7606607450,No,0,0.4022435897435897,40.22
ALU0931,Aditya Mishra,Aditya,Mishra,2025,B.Sc,Artificial Intelligence and Machine Learning,Deloitte,Data Scientist,aditya.mishra931@proton.me,+91 8023745012,No,0,0.4013663967611336,40.14
ALU0412,Sneha Chowdhury,Sneha,Chowdhury,2024,B.Sc,Artificial Intelligence and Machine Learning,Walmart Global Tech,Data Scientist,sneha.chowdhury412@proton.me,+91 7274178050,No,0,0.4013663967611336,40.14
ALU0526,Nandini Bhat,Nandini,Bhat,2025,M.Tech,Business Administration,TCS,Senior Software Engineer,nandini.bhat526@gmail.com,+91 8107327477,Yes,1,0.40110853432282007,40.11
ALU0108,Anil Menon,Anil,Menon,2022,B.Tech,Information Technology,Amazon,Business Analyst,anil.menon108@gmail.com,+91 9016446768,No,0,0.40033875338753383,40.03
ALU0191,Pooja Bhat,Pooja,Bhat,2015,MBA,Mechanical Engineering,Bosch,Project Engineer,pooja.bhat191@yahoo.com,+91 9746499773,Yes,1,0.39928861788617886,39.93
ALU0940,Bhavana Pillai,Bhavana,Pillai,2019,MCA,Mechanical Engineering,Tech Mahindra,Systems Engineer,bhavana.pillai940@gmail.com,+91 9223421188,Yes,1,0.39928861788617886,39.93
ALU0470,Ananya Joshi,Ananya,Joshi,2018,B.E.,Mechanical Engineering,LTIMindtree,Systems Engineer,ananya.joshi470@yahoo.com,+91 7938215334,No,0,0.39928861788617886,39.93
ALU0215,Anil Shetty,Anil,Shetty,2017,B.Sc,Mechanical Engineering,Microsoft,Systems Engineer,anil.shetty215@gmail.com,+91 8720484983,Yes,1,0.39928861788617886,39.93
ALU0175,Ravi Sharma,Ravi,Sharma,2018,M.Tech,Mechanical Engineering,TCS,Project Engineer,ravi.sharma175@gmail.com,+91 8702756809,No,0,0.39928861788617886,39.93
ALU0041,Ravi Rao,Ravi,Rao,2015,B.Sc,Mechanical Engineering,Infosys,Systems Engineer,ravi.rao41@outlook.com,+91 9929454134,Yes,1,0.39928861788617886,39.93
ALU0814,Bhavana Patel,Bhavana,Patel,2017,B.E.,Artificial Intelligence and Machine Learning,Google,Project Engineer,bhavana.patel814@yahoo.com,+91 9531801378,Yes,1,0.3984114249037227,39.84
ALU0144,Aditya Naidu,Aditya,Naidu,2019,MBA,Artificial Intelligence and Machine Learning,LTIMindtree,Systems Engineer,aditya.naidu144@gmail.com,+91 7779130936,Yes,1,0.3984114249037227,39.84
ALU0939,Ashwin Kumar,Ashwin,Kumar,2015,B.E.,Artificial Intelligence and Machine Learning,Cognizant Technology Solutions,Project Engineer,ashwin.kumar939@yahoo.com,+91 8336543313,Yes,1,0.3984114249037227,39.84
ALU0293,Keerthi Bhat,Keerthi,Bhat,2018,M.Tech,Artificial Intelligence and Machine Learning,Wipro,Project Engineer,keerthi.bhat293@proton.me,+91 7597769760,No,0,0.3984114249037227,39.84
ALU0326,Pranav Naidu,Pranav,Naidu,2015,M.Tech,Artificial Intelligence and Machine Learning,Deloitte,Project Engineer,pranav.naidu326@gmail.com,+91 7408810792,Yes,1,0.3984114249037227,39.84
ALU0766,Siddharth Gupta,Siddharth,Gupta,2020,MBA,Artificial Intelligence and Machine Learning,HCLTech,Systems Engineer,siddharth.gupta766@gmail.com,+91 9295317821,No,0,0.3984114249037227,39.84
ALU0333,Karthik Das,Karthik,Das,2024,MCA,Business Administration,Tech Mahindra,Software Engineer,karthik.das333@yahoo.com,+91 7882382645,Yes,1,0.3983874458874459,39.84
ALU0231,Tejas Mishra,Tejas,Mishra,2018,B.E.,Computer Science and Engineering,Walmart Global Tech,Product Analyst,tejas.mishra231@outlook.com,+91 9739951076,Yes,1,0.39749999999999996,39.75
ALU0145,Srinivas Mehta,Srinivas,Mehta,2016,B.E.,Computer Science and Engineering,Wipro,Product Analyst,srinivas.mehta145@outlook.com,+91 8615742667,No,0,0.39749999999999996,39.75
ALU0717,Arjun Rao,Arjun,Rao,2025,M.Tech,Civil Engineering,IBM,Frontend Developer,arjun.rao717@gmail.com,+91 7232046822,No,0,0.39555647840531555,39.56
ALU0118,Tarun Joshi,Tarun,Joshi,2018,MBA,Electronics and Communication Engineering,Bosch,DevOps Engineer,tarun.joshi118@outlook.com,+91 9698305085,Yes,1,0.3936643835616438,39.37
ALU0992,Aarav Mehta,Aarav,Mehta,2018,M.Tech,Electronics and Communication Engineering,Wipro,DevOps Engineer,aarav.mehta992@yahoo.com,+91 7188716346,Yes,1,0.3936643835616438,39.37
ALU0075,Keerthi Mishra,Keerthi,Mishra,2019,B.Sc,Electronics and Communication Engineering,Wipro,DevOps Engineer,keerthi.mishra75@proton.me,+91 8047385483,No,0,0.3936643835616438,39.37
ALU0660,Sanjay Patel,Sanjay,Patel,2021,MBA,Computer Science (Data Science),LTIMindtree,UI Developer,sanjay.patel660@gmail.com,+91 8297587456,No,0,0.3926319176319176,39.26
ALU0109,Nikhil Chowdhury,Nikhil,Chowdhury,2021,MBA,Computer Science (Data Science),LTIMindtree,UI Developer,nikhil.chowdhury109@proton.me,+91 8360049298,No,0,0.3926319176319176,39.26
ALU0983,Neha Bhat,Neha,Bhat,2022,M.Tech,Computer Science (Data Science),Wipro,UI Developer,neha.bhat983@outlook.com,+91 8880008770,Yes,1,0.3926319176319176,39.26
ALU0738,Riya Pillai,Riya,Pillai,2023,MCA,Computer Science (Data Science),EY,UI Developer,riya.pillai738@yahoo.com,+91 8941232371,No,0,0.3926319176319176,39.26
ALU0910,Rakesh Verma,Rakesh,Verma,2015,B.Sc,Computer Engineering,Cognizant Technology Solutions,Data Scientist,rakesh.verma910@outlook.com,+91 9382450355,Yes,1,0.39134615384615384,39.13
ALU0932,Akhil Gupta,Akhil,Gupta,2023,B.E.,Computer Science (Data Science),Bosch,Technical Consultant,akhil.gupta932@proton.me,+91 7410902725,No,0,0.3911904761904762,39.12
ALU0699,Sahana Shetty,Sahana,Shetty,2021,MBA,Computer Science (Data Science),PwC,Full Stack Developer,sahana.shetty699@gmail.com,+91 8651087940,No,0,0.3911904761904762,39.12
ALU0279,Akhil Patel,Akhil,Patel,2021,B.E.,Computer Science (Data Science),LTIMindtree,Technical Consultant,akhil.patel279@proton.me,+91 8401777036,Yes,1,0.3911904761904762,39.12
ALU0960,Sanjay Menon,Sanjay,Menon,2023,MBA,Computer Science (Data Science),HCLTech,Full Stack Developer,sanjay.menon960@gmail.com,+91 7509331083,Yes,1,0.3911904761904762,39.12
ALU0758,Rakesh Iyer,Rakesh,Iyer,2021,B.E.,Computer Engineering,Google,Database Administrator,rakesh.iyer758@outlook.com,+91 7855804722,Yes,1,0.3908756137479542,39.09
ALU0631,Akash Mishra,Akash,Mishra,2024,B.Sc,Mechanical Engineering,Wipro,Software Developer,akash.mishra631@gmail.com,+91 8790816346,Yes,1,0.3907945736434108,39.08
ALU0370,Madhav Verma,Madhav,Verma,2024,M.Tech,Mechanical Engineering,IBM,Frontend Developer,madhav.verma370@outlook.com,+91 9544851934,No,0,0.3907945736434108,39.08
ALU0143,Arjun Iyer,Arjun,Iyer,2024,B.E.,Electrical and Electronics Engineering,PwC,Technical Consultant,arjun.iyer143@gmail.com,+91 9615613239,No,0,0.39059523809523805,39.06
ALU0888,Meera Mishra,Meera,Mishra,2025,B.E.,Electrical and Electronics Engineering,KPMG,Full Stack Developer,meera.mishra888@gmail.com,+91 8408091983,Yes,1,0.39059523809523805,39.06
ALU0592,Bhavana Kumar,Bhavana,Kumar,2025,MBA,Electrical and Electronics Engineering,Google,Technical Consultant,bhavana.kumar592@gmail.com,+91 7953850512,No,0,0.39059523809523805,39.06
ALU0598,Tejas Bhat,Tejas,Bhat,2024,B.E.,Civil Engineering,Infosys,Full Stack Developer,tejas.bhat598@outlook.com,+91 9943595471,No,0,0.39059523809523805,39.06
ALU0502,Sahana Singh,Sahana,Singh,2024,B.E.,Electrical and Electronics Engineering,TCS,Full Stack Developer,sahana.singh502@gmail.com,+91 7549262370,Yes,1,0.39059523809523805,39.06
ALU0166,Pooja Nair,Pooja,Nair,2025,MBA,Electrical and Electronics Engineering,Cognizant,Technical Consultant,pooja.nair166@gmail.com,+91 8329644079,No,0,0.39059523809523805,39.06
ALU0265,Rakesh Kumar,Rakesh,Kumar,2024,B.E.,Information Technology,TCS,DevOps Engineer,rakesh.kumar265@proton.me,+91 8267841227,Yes,1,0.3902777777777778,39.03
ALU0159,Sahana Bhat,Sahana,Bhat,2025,B.Sc,Artificial Intelligence and Machine Learning,Cognizant Technology Solutions,Software Developer,sahana.bhat159@yahoo.com,+91 9178995337,Yes,1,0.3899173806609547,38.99
ALU0187,Kavya Kumar,Kavya,Kumar,2025,B.E.,Artificial Intelligence and Machine Learning,Oracle,Software Developer,kavya.kumar187@yahoo.com,+91 8173456409,Yes,1,0.3899173806609547,38.99
ALU0356,Nandini Mishra,Nandini,Mishra,2016,B.E.,Computer Science (Data Science),IBM,Associate Consultant,nandini.mishra356@proton.me,+91 8348762713,No,0,0.3892460317460317,38.92
ALU0147,Charan Chowdhury,Charan,Chowdhury,2015,MBA,Computer Science (Data Science),HCLTech,Associate Consultant,charan.chowdhury147@proton.me,+91 9085901151,No,0,0.3892460317460317,38.92
ALU0875,Vikas Joshi,Vikas,Joshi,2020,B.E.,Computer Science (Data Science),Capgemini,Associate Consultant,vikas.joshi875@proton.me,+91 7028293433,Yes,1,0.3892460317460317,38.92
ALU0762,Tarun Joshi,Tarun,Joshi,2024,M.Tech,Business Administration,Amazon,DevOps Engineer,tarun.joshi762@proton.me,+91 9981759978,Yes,1,0.38886363636363636,38.89
ALU0488,Charan Reddy,Charan,Reddy,2020,B.E.,Electronics and Communication Engineering,SAP,Project Engineer,charan.reddy488@yahoo.com,+91 8543980627,Yes,1,0.388786334781156,38.88
ALU0405,Rohit Kumar,Rohit,Kumar,2020,MBA,Electronics and Communication Engineering,HCLTech,Systems Engineer,rohit.kumar405@proton.me,+91 9169501271,No,0,0.388786334781156,38.88
ALU0949,Nikhil Singh,Nikhil,Singh,2019,M.Tech,Electronics and Communication Engineering,Oracle,Systems Engineer,nikhil.singh949@outlook.com,+91 9263133100,No,0,0.388786334781156,38.88
ALU0790,Arjun Mehta,Arjun,Mehta,2022,B.Sc,Electrical and Electronics Engineering,Google,Associate Consultant,arjun.mehta790@gmail.com,+91 7141131770,Yes,1,0.38865079365079364,38.87
